game_number,strategy,seed,turns_survived,survived_target,final_people,max_people,final_food,max_food,total_hunts,successful_hunts,hunt_failures,hunt_deaths,total_food_rolls,total_food_gained,kinship_started,kinship_completed,tech_sets_completed,tech_upgrades_completed,prayer_earned,prayer_spent,sacrifices,events_ignored
3557,kinship,103557,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3558,kinship,103558,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3559,kinship,103559,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3560,kinship,103560,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3561,kinship,103561,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3562,kinship,103562,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3563,kinship,103563,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3564,kinship,103564,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3565,kinship,103565,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3566,kinship,103566,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3567,kinship,103567,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3568,kinship,103568,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3569,kinship,103569,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3570,kinship,103570,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3571,kinship,103571,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3572,kinship,103572,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3573,kinship,103573,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3574,kinship,103574,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3575,kinship,103575,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3576,kinship,103576,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3577,kinship,103577,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3578,kinship,103578,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3579,kinship,103579,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3580,kinship,103580,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3581,kinship,103581,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3582,kinship,103582,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3583,kinship,103583,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3584,kinship,103584,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3585,kinship,103585,5,False,3,5,0,7,0,0,0,0,3,7,4,2,0,0,0,0,0,0
3586,kinship,103586,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3587,kinship,103587,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3588,kinship,103588,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3589,kinship,103589,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3590,kinship,103590,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3591,kinship,103591,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3592,kinship,103592,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3593,kinship,103593,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3594,kinship,103594,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3595,kinship,103595,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3596,kinship,103596,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3597,kinship,103597,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3598,kinship,103598,5,False,3,5,0,7,0,0,0,0,3,6,4,2,0,0,0,0,0,0
3599,kinship,103599,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3600,kinship,103600,5,False,3,5,0,7,0,0,0,0,3,6,4,2,0,0,0,0,0,0
3601,kinship,103601,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3602,kinship,103602,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3603,kinship,103603,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3604,kinship,103604,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3605,kinship,103605,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3606,kinship,103606,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3607,kinship,103607,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3608,kinship,103608,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3609,kinship,103609,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3610,kinship,103610,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3611,kinship,103611,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3612,kinship,103612,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3613,kinship,103613,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3614,kinship,103614,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3615,kinship,103615,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3616,kinship,103616,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3617,kinship,103617,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3618,kinship,103618,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3619,kinship,103619,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3620,kinship,103620,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3621,kinship,103621,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3622,kinship,103622,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3623,kinship,103623,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3624,kinship,103624,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3625,kinship,103625,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3626,kinship,103626,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3627,kinship,103627,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3628,kinship,103628,5,False,3,5,0,7,0,0,0,0,3,7,4,2,0,0,0,0,0,0
3629,kinship,103629,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3630,kinship,103630,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3631,kinship,103631,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3632,kinship,103632,5,False,3,5,0,7,0,0,0,0,3,2,4,2,0,0,0,0,0,0
3633,kinship,103633,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3634,kinship,103634,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3635,kinship,103635,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3636,kinship,103636,5,False,3,5,0,7,0,0,0,0,3,2,4,2,0,0,0,0,0,0
3637,kinship,103637,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3638,kinship,103638,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3639,kinship,103639,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3640,kinship,103640,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3641,kinship,103641,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3642,kinship,103642,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3643,kinship,103643,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3644,kinship,103644,5,False,3,5,0,7,0,0,0,0,3,7,4,2,0,0,0,0,0,0
3645,kinship,103645,5,False,3,5,0,7,0,0,0,0,3,6,4,2,0,0,0,0,0,0
3646,kinship,103646,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3647,kinship,103647,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3648,kinship,103648,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3649,kinship,103649,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3650,kinship,103650,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3651,kinship,103651,5,False,3,5,0,7,0,0,0,0,3,6,4,2,0,0,0,0,0,0
3652,kinship,103652,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3653,kinship,103653,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3654,kinship,103654,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3655,kinship,103655,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3656,kinship,103656,4,False,5,6,0,7,0,0,0,0,3,3,5,2,0,0,0,0,0,0
3657,kinship,103657,5,False,3,5,0,7,0,0,0,0,3,6,4,2,0,0,0,0,0,0
3658,kinship,103658,5,False,3,5,0,7,0,0,0,0,3,6,4,2,0,0,0,0,0,0
3659,kinship,103659,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3660,kinship,103660,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3661,kinship,103661,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3662,kinship,103662,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3663,kinship,103663,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3664,kinship,103664,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3665,kinship,103665,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3666,kinship,103666,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3667,kinship,103667,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3668,kinship,103668,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3669,kinship,103669,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3670,kinship,103670,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3671,kinship,103671,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3672,kinship,103672,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3673,kinship,103673,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3674,kinship,103674,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3675,kinship,103675,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3676,kinship,103676,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3677,kinship,103677,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3678,kinship,103678,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3679,kinship,103679,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3680,kinship,103680,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3681,kinship,103681,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3682,kinship,103682,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3683,kinship,103683,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3684,kinship,103684,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3685,kinship,103685,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3686,kinship,103686,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3687,kinship,103687,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3688,kinship,103688,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3689,kinship,103689,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3690,kinship,103690,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3691,kinship,103691,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3692,kinship,103692,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3693,kinship,103693,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3694,kinship,103694,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3695,kinship,103695,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3696,kinship,103696,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3697,kinship,103697,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3698,kinship,103698,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3699,kinship,103699,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3700,kinship,103700,5,False,3,5,0,7,0,0,0,0,3,2,4,2,0,0,0,0,0,0
3701,kinship,103701,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3702,kinship,103702,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3703,kinship,103703,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3704,kinship,103704,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3705,kinship,103705,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3706,kinship,103706,5,False,3,5,0,7,0,0,0,0,3,7,4,2,0,0,0,0,0,0
3707,kinship,103707,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3708,kinship,103708,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3709,kinship,103709,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3710,kinship,103710,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3711,kinship,103711,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3712,kinship,103712,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3713,kinship,103713,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3714,kinship,103714,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3715,kinship,103715,5,False,3,5,0,7,0,0,0,0,3,8,4,2,0,0,0,0,0,0
3716,kinship,103716,5,False,3,5,0,7,0,0,0,0,3,7,4,2,0,0,0,0,0,0
3717,kinship,103717,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3718,kinship,103718,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3719,kinship,103719,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3720,kinship,103720,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3721,kinship,103721,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3722,kinship,103722,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3723,kinship,103723,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3724,kinship,103724,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3725,kinship,103725,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3726,kinship,103726,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3727,kinship,103727,5,False,5,7,0,7,0,0,0,0,4,10,5,2,0,0,0,0,0,0
3728,kinship,103728,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3729,kinship,103729,5,False,3,5,0,7,0,0,0,0,3,6,4,2,0,0,0,0,0,0
3730,kinship,103730,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3731,kinship,103731,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3732,kinship,103732,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3733,kinship,103733,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3734,kinship,103734,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3735,kinship,103735,4,False,5,6,0,7,0,0,0,0,3,8,5,2,0,0,0,0,0,0
3736,kinship,103736,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3737,kinship,103737,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3738,kinship,103738,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3739,kinship,103739,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3740,kinship,103740,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3741,kinship,103741,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3742,kinship,103742,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3743,kinship,103743,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3744,kinship,103744,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3745,kinship,103745,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3746,kinship,103746,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3747,kinship,103747,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3748,kinship,103748,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3749,kinship,103749,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3750,kinship,103750,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3751,kinship,103751,5,False,3,5,0,7,0,0,0,0,3,6,4,2,0,0,0,0,0,0
3752,kinship,103752,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3753,kinship,103753,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3754,kinship,103754,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3755,kinship,103755,5,False,3,5,0,7,0,0,0,0,3,6,4,2,0,0,0,0,0,0
3756,kinship,103756,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3757,kinship,103757,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3758,kinship,103758,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3759,kinship,103759,5,False,3,5,0,7,0,0,0,0,3,7,4,2,0,0,0,0,0,0
3760,kinship,103760,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3761,kinship,103761,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3762,kinship,103762,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3763,kinship,103763,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3764,kinship,103764,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3765,kinship,103765,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3766,kinship,103766,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3767,kinship,103767,5,False,3,5,0,7,0,0,0,0,3,6,4,2,0,0,0,0,0,0
3768,kinship,103768,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3769,kinship,103769,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3770,kinship,103770,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3771,kinship,103771,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3772,kinship,103772,5,False,3,5,0,7,0,0,0,0,3,6,4,2,0,0,0,0,0,0
3773,kinship,103773,5,False,3,5,0,7,0,0,0,0,3,2,4,2,0,0,0,0,0,0
3774,kinship,103774,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3775,kinship,103775,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3776,kinship,103776,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3777,kinship,103777,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3778,kinship,103778,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3779,kinship,103779,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3780,kinship,103780,5,False,3,5,0,7,0,0,0,0,3,8,4,2,0,0,0,0,0,0
3781,kinship,103781,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3782,kinship,103782,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3783,kinship,103783,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3784,kinship,103784,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3785,kinship,103785,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3786,kinship,103786,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3787,kinship,103787,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3788,kinship,103788,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3789,kinship,103789,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3790,kinship,103790,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3791,kinship,103791,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3792,kinship,103792,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3793,kinship,103793,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3794,kinship,103794,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3795,kinship,103795,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3796,kinship,103796,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3797,kinship,103797,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
3798,kinship,103798,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3799,kinship,103799,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3800,kinship,103800,4,False,5,6,0,7,0,0,0,0,3,3,5,2,0,0,0,0,0,0
3801,kinship,103801,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3802,kinship,103802,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3803,kinship,103803,4,False,5,6,0,7,0,0,0,0,3,3,5,2,0,0,0,0,0,0
3804,kinship,103804,5,False,5,7,0,7,0,0,0,0,4,10,5,2,0,0,0,0,0,0
3805,kinship,103805,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3806,kinship,103806,5,False,3,5,0,7,0,0,0,0,3,7,4,2,0,0,0,0,0,0
3807,kinship,103807,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3808,kinship,103808,4,False,5,6,0,7,0,0,0,0,3,3,5,2,0,0,0,0,0,0
3809,kinship,103809,5,False,3,5,0,7,0,0,0,0,3,7,4,2,0,0,0,0,0,0
3810,kinship,103810,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3811,kinship,103811,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3812,kinship,103812,5,False,5,7,0,7,0,0,0,0,4,11,5,2,0,0,0,0,0,0
3813,kinship,103813,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3814,kinship,103814,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3815,kinship,103815,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3816,kinship,103816,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3817,kinship,103817,5,False,5,7,0,7,0,0,0,0,4,9,5,2,0,0,0,0,0,0
3818,kinship,103818,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3819,kinship,103819,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3820,kinship,103820,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3821,kinship,103821,4,False,5,6,0,7,0,0,0,0,3,3,5,2,0,0,0,0,0,0
3822,kinship,103822,5,False,3,5,0,7,0,0,0,0,3,5,4,2,0,0,0,0,0,0
3823,kinship,103823,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3824,kinship,103824,4,False,5,6,0,7,0,0,0,0,3,4,5,2,0,0,0,0,0,0
3825,kinship,103825,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3826,kinship,103826,5,False,3,5,0,7,0,0,0,0,3,7,4,2,0,0,0,0,0,0
3827,kinship,103827,4,False,5,6,0,7,0,0,0,0,3,7,5,2,0,0,0,0,0,0
3828,kinship,103828,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3829,kinship,103829,5,False,3,5,0,7,0,0,0,0,3,4,4,2,0,0,0,0,0,0
3830,kinship,103830,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3831,kinship,103831,4,False,5,6,0,7,0,0,0,0,3,5,5,2,0,0,0,0,0,0
3832,kinship,103832,4,False,5,6,0,7,0,0,0,0,3,6,5,2,0,0,0,0,0,0
3833,kinship,103833,5,False,3,5,0,7,0,0,0,0,3,3,4,2,0,0,0,0,0,0
